pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_opt_oon_cat_id	pbp_d_opt_oon_identifier	pbp_d_opt_oon_type_id	pbp_d_opt_oon_yn	pbp_d_opt_oon_cstshrs_yn	pbp_d_opt_oon_coins_yn	pbp_d_opt_oon_coins_min_pct	pbp_d_opt_oon_coins_max_pct	pbp_d_opt_oon_copay_yn	pbp_d_opt_oon_copay_min_amt	pbp_d_opt_oon_copay_max_amt
H3528	016	0	1	02	01	H3528_016_0	14	16c9	003	2	1	1						
H3655	041	0	1	02	01	H3655_041_0	5	16b1	001	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b2	001	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b4	001	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b5	001	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c1	001	2	1	2	1	60	60	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c10	001	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c2	001	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c3	001	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c8	001	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	17b1	001	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	17b2	001	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	17b3	001	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	17b4	001	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	16b1	002	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b2	002	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b4	002	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b5	002	2	1	2	1	30	30	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c1	002	2	1	2	1	60	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c10	002	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c2	002	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c3	002	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c4	002	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	16c8	002	2	1	2	1	75	75	2		
H3655	041	0	1	02	01	H3655_041_0	5	17b1	002	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	17b2	002	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	17b3	002	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	17b4	002	2	2							
H3655	041	0	1	02	01	H3655_041_0	5	16b1	003	2	1	2	1	20	20	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b2	003	2	1	2	1	20	20	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b4	003	2	1	2	1	20	20	2		
H3655	041	0	1	02	01	H3655_041_0	5	16b5	003	2	1	2	1	20	20	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b1	001	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b2	001	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b4	001	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b5	001	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c1	001	2	1	2	1	60	60	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c10	001	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c2	001	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c3	001	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c8	001	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	17b1	001	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	17b2	001	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	17b3	001	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	17b4	001	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	16b1	002	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b2	002	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b4	002	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b5	002	2	1	2	1	30	30	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c1	002	2	1	2	1	60	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c10	002	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c2	002	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c3	002	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c4	002	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	16c8	002	2	1	2	1	75	75	2		
H3655	045	1	1	02	01	H3655_045_1	5	17b1	002	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	17b2	002	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	17b3	002	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	17b4	002	2	2							
H3655	045	1	1	02	01	H3655_045_1	5	16b1	003	2	1	2	1	20	20	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b2	003	2	1	2	1	20	20	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b4	003	2	1	2	1	20	20	2		
H3655	045	1	1	02	01	H3655_045_1	5	16b5	003	2	1	2	1	20	20	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b1	001	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b2	001	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b4	001	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b5	001	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c1	001	2	1	2	1	60	60	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c10	001	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c2	001	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c3	001	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c8	001	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	17b1	001	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	17b2	001	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	17b3	001	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	17b4	001	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	16b1	002	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b2	002	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b4	002	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b5	002	2	1	2	1	30	30	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c1	002	2	1	2	1	60	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c10	002	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c2	002	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c3	002	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c4	002	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	16c8	002	2	1	2	1	75	75	2		
H3655	045	2	1	02	01	H3655_045_2	5	17b1	002	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	17b2	002	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	17b3	002	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	17b4	002	2	2							
H3655	045	2	1	02	01	H3655_045_2	5	16b1	003	2	1	2	1	20	20	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b2	003	2	1	2	1	20	20	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b4	003	2	1	2	1	20	20	2		
H3655	045	2	1	02	01	H3655_045_2	5	16b5	003	2	1	2	1	20	20	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b1	001	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b2	001	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b4	001	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b5	001	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c1	001	2	1	2	1	60	60	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c10	001	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c2	001	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c3	001	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c8	001	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	17b1	001	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	17b2	001	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	17b3	001	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	17b4	001	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	16b1	002	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b2	002	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b4	002	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b5	002	2	1	2	1	30	30	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c1	002	2	1	2	1	60	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c10	002	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c2	002	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c3	002	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c4	002	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	16c8	002	2	1	2	1	75	75	2		
H3655	045	3	1	02	01	H3655_045_3	5	17b1	002	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	17b2	002	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	17b3	002	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	17b4	002	2	2							
H3655	045	3	1	02	01	H3655_045_3	5	16b1	003	2	1	2	1	20	20	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b2	003	2	1	2	1	20	20	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b4	003	2	1	2	1	20	20	2		
H3655	045	3	1	02	01	H3655_045_3	5	16b5	003	2	1	2	1	20	20	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b1	001	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b2	001	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b4	001	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b5	001	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c1	001	2	1	2	1	60	60	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c10	001	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c2	001	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c3	001	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c8	001	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	17b1	001	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	17b2	001	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	17b3	001	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	17b4	001	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	16b1	002	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b2	002	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b4	002	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b5	002	2	1	2	1	30	30	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c1	002	2	1	2	1	60	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c10	002	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c2	002	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c3	002	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c4	002	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	16c8	002	2	1	2	1	75	75	2		
H3655	045	4	1	02	01	H3655_045_4	4	17b1	002	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	17b2	002	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	17b3	002	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	17b4	002	2	2							
H3655	045	4	1	02	01	H3655_045_4	4	16b1	003	2	1	2	1	20	20	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b2	003	2	1	2	1	20	20	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b4	003	2	1	2	1	20	20	2		
H3655	045	4	1	02	01	H3655_045_4	4	16b5	003	2	1	2	1	20	20	2		
H3660	028	0	1	02	01	H3660_028_0	6	16c1	001	2	2							
H3660	028	0	1	02	01	H3660_028_0	6	16c10	001	2	2							
H3660	028	0	1	02	01	H3660_028_0	6	16c3	001	2	2							
H3660	028	0	1	02	01	H3660_028_0	6	16c4	001	2	2							
H3660	028	0	1	02	01	H3660_028_0	6	16c7	001	2	2							
H3660	028	0	1	02	01	H3660_028_0	6	16c8	001	2	2							
H3660	029	0	1	02	01	H3660_029_0	7	16c1	001	2	2							
H3660	029	0	1	02	01	H3660_029_0	7	16c10	001	2	2							
H3660	029	0	1	02	01	H3660_029_0	7	16c3	001	2	2							
H3660	029	0	1	02	01	H3660_029_0	7	16c4	001	2	2							
H3660	029	0	1	02	01	H3660_029_0	7	16c7	001	2	2							
H3660	029	0	1	02	01	H3660_029_0	7	16c8	001	2	2							
H3805	015	0	1	02	01	H3805_015_0	4	16b1	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16b2	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16b3	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16b4	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16b5	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16b6	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c1	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c10	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c2	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c3	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c4	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c5	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c7	001	2	1	1						
H3805	015	0	1	02	01	H3805_015_0	4	16c8	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16b1	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16b2	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16b3	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16b4	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16b5	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16b6	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c1	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c10	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c2	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c3	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c4	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c5	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c7	001	2	1	1						
H3805	017	0	1	02	01	H3805_017_0	4	16c8	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16b1	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16b2	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16b3	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16b4	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16b5	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16b6	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c1	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c10	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c2	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c3	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c4	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c5	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c7	001	2	1	1						
H3805	032	0	1	02	01	H3805_032_0	4	16c8	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16b1	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16b2	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16b3	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16b4	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16b5	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16b6	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c1	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c10	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c2	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c3	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c4	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c5	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c7	001	2	1	1						
H3805	033	0	1	02	01	H3805_033_0	4	16c8	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16b1	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16b2	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16b3	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16b4	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16b5	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16b6	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c1	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c10	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c2	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c3	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c4	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c5	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c7	001	2	1	1						
H3805	034	0	1	02	01	H3805_034_0	3	16c8	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16b1	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16b2	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16b3	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16b4	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16b5	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16b6	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c1	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c10	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c2	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c3	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c4	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c5	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c7	001	2	1	1						
H3805	037	0	1	02	01	H3805_037_0	4	16c8	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16b1	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16b2	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16b3	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16b4	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16b5	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16b6	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c1	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c10	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c2	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c3	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c4	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c5	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c7	001	2	1	1						
H3805	039	1	1	02	01	H3805_039_1	4	16c8	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16b1	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16b2	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16b3	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16b4	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16b5	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16b6	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c1	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c10	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c2	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c3	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c4	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c5	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c7	001	2	1	1						
H3805	039	2	1	02	01	H3805_039_2	5	16c8	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16b1	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16b2	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16b3	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16b4	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16b5	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16b6	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c1	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c10	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c2	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c3	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c4	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c5	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c7	001	2	1	1						
H3805	040	0	1	02	01	H3805_040_0	4	16c8	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16b1	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16b2	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16b3	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16b4	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16b5	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16b6	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c1	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c10	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c2	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c3	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c4	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c5	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c7	001	2	1	1						
H3805	043	0	1	02	01	H3805_043_0	4	16c8	001	2	1	1						
H3822	007	0	1	02	01	H3822_007_0	6	16c2	001	2	1	2	1	50	50	2		
H3822	007	0	1	02	01	H3822_007_0	6	16c3	001	2	1	2	1	50	50	2		
H3822	007	0	1	02	01	H3822_007_0	6	16c4	001	2	1	2	1	50	50	2		
H3822	007	0	1	02	01	H3822_007_0	6	16c5	001	2	1	2	1	50	50	2		
H3822	007	0	1	02	01	H3822_007_0	6	16c7	001	2	1	2	1	50	50	2		
H3822	007	0	1	02	01	H3822_007_0	6	16c8	001	2	1	2	1	50	50	2		
H3828	001	0	1	04	01	H3828_001_0	6	16b3	001	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16b6	001	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c1	001	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c10	001	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c2	001	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c3	001	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c8	001	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16b3	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16b6	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c1	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c10	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c2	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c3	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c4	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c7	002	2	1	1						
H3828	001	0	1	04	01	H3828_001_0	6	16c8	002	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c1	001	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c10	001	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c2	001	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c3	001	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c4	001	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c6	001	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c7	001	2	1	1						
H3890	001	0	1	04	01	H3890_001_0	9	16c8	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c1	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c10	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c2	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c3	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c4	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c6	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c7	001	2	1	1						
H3890	002	0	1	04	01	H3890_002_0	9	16c8	001	2	1	1						
H3890	005	0	1	04	01	H3890_005_0	10	16c1	001	2	1	1						
