pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	contract_id	plan_id	segment_id	pending_flag	partial_flag	contract_year	eghp_flag	region_type	ma_or_pdp_region_code	region
S0262	836	0		29	10	S0262_836_0	S0262	836	0	0		2026	1	PD	31	Idaho, Utah
S0262	836	0		29	10	S0262_836_0	S0262	836	0	0		2026	1	PD	32	California
S0262	836	0		29	10	S0262_836_0	S0262	836	0	0		2026	1	PD	33	Hawaii
S0262	836	0		29	10	S0262_836_0	S0262	836	0	0		2026	1	PD	34	Alaska
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	03	New York
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	04	New Jersey
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	07	Virginia
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	08	North Carolina
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	09	South Carolina
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	10	Georgia
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	11	Florida
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	12	Alabama, Tennessee
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	13	Michigan
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	14	Ohio
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	15	Indiana, Kentucky
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	16	Wisconsin
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	17	Illinois
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	18	Missouri
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	19	Arkansas
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	20	Mississippi
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	21	Louisiana
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	22	Texas
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	23	Oklahoma
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	24	Kansas
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	26	New Mexico
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	27	Colorado
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	28	Arizona
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	29	Nevada
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	30	Oregon, Washington
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	31	Idaho, Utah
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	32	California
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	33	Hawaii
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	34	Alaska
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	35	American Samoa
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	36	Guam
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	37	Northern Mariana Islands
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	38	Puerto Rico
S0375	801	0		29	10	S0375_801_0	S0375	801	0	0		2026	1	PD	39	U.S. Virgin Islands
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	03	New York
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	04	New Jersey
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	07	Virginia
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	08	North Carolina
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	09	South Carolina
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	10	Georgia
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	11	Florida
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	12	Alabama, Tennessee
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	13	Michigan
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	14	Ohio
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	15	Indiana, Kentucky
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	16	Wisconsin
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	17	Illinois
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	18	Missouri
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	19	Arkansas
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	20	Mississippi
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	21	Louisiana
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	22	Texas
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	23	Oklahoma
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	24	Kansas
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	26	New Mexico
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	27	Colorado
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	28	Arizona
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	29	Nevada
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	30	Oregon, Washington
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	31	Idaho, Utah
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	32	California
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	33	Hawaii
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	34	Alaska
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	35	American Samoa
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	36	Guam
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	37	Northern Mariana Islands
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	38	Puerto Rico
S0375	802	0		29	10	S0375_802_0	S0375	802	0	0		2026	1	PD	39	U.S. Virgin Islands
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	03	New York
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	04	New Jersey
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	07	Virginia
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	08	North Carolina
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	09	South Carolina
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	10	Georgia
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	11	Florida
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	12	Alabama, Tennessee
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	13	Michigan
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	14	Ohio
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	15	Indiana, Kentucky
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	16	Wisconsin
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	17	Illinois
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	18	Missouri
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	19	Arkansas
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	20	Mississippi
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	21	Louisiana
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	22	Texas
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	23	Oklahoma
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	24	Kansas
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	26	New Mexico
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	27	Colorado
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	28	Arizona
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	29	Nevada
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	30	Oregon, Washington
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	31	Idaho, Utah
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	32	California
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	33	Hawaii
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	34	Alaska
S0586	801	0		29	10	S0586_801_0	S0586	801	0	0		2026	1	PD	38	Puerto Rico
S1030	001	0		29	10	S1030_001_0	S1030	001	0	0		2026	0	PD	12	Alabama, Tennessee
S1030	006	0		29	10	S1030_006_0	S1030	006	0	0		2026	0	PD	12	Alabama, Tennessee
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	03	New York
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	04	New Jersey
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	07	Virginia
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	08	North Carolina
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	09	South Carolina
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	10	Georgia
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	11	Florida
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	0	PD	12	Alabama, Tennessee
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	13	Michigan
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	14	Ohio
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	15	Indiana, Kentucky
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	16	Wisconsin
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	17	Illinois
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	18	Missouri
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	19	Arkansas
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	20	Mississippi
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	21	Louisiana
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	22	Texas
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	23	Oklahoma
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	24	Kansas
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	26	New Mexico
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	27	Colorado
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	28	Arizona
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	29	Nevada
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	30	Oregon, Washington
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	31	Idaho, Utah
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	32	California
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	33	Hawaii
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	34	Alaska
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	35	American Samoa
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	36	Guam
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	37	Northern Mariana Islands
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	38	Puerto Rico
S1030	801	0		29	10	S1030_801_0	S1030	801	0	0		2026	1	PD	39	U.S. Virgin Islands
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	03	New York
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	04	New Jersey
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	07	Virginia
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	08	North Carolina
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	09	South Carolina
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	10	Georgia
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	11	Florida
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	0	PD	12	Alabama, Tennessee
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	13	Michigan
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	14	Ohio
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	15	Indiana, Kentucky
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	16	Wisconsin
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	17	Illinois
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	18	Missouri
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	19	Arkansas
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	20	Mississippi
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	21	Louisiana
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	22	Texas
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	23	Oklahoma
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	24	Kansas
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	26	New Mexico
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	27	Colorado
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	28	Arizona
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	29	Nevada
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	30	Oregon, Washington
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	31	Idaho, Utah
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	32	California
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	33	Hawaii
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	34	Alaska
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	35	American Samoa
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	36	Guam
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	37	Northern Mariana Islands
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	38	Puerto Rico
S1030	802	0		29	10	S1030_802_0	S1030	802	0	0		2026	1	PD	39	U.S. Virgin Islands
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	03	New York
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	04	New Jersey
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	07	Virginia
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	08	North Carolina
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	09	South Carolina
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	10	Georgia
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	11	Florida
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	0	PD	12	Alabama, Tennessee
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	13	Michigan
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	14	Ohio
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	15	Indiana, Kentucky
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	16	Wisconsin
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	17	Illinois
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	18	Missouri
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	19	Arkansas
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	20	Mississippi
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	21	Louisiana
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	22	Texas
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	23	Oklahoma
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	24	Kansas
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	26	New Mexico
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	27	Colorado
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	28	Arizona
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	29	Nevada
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	30	Oregon, Washington
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	31	Idaho, Utah
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	32	California
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	33	Hawaii
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	34	Alaska
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	35	American Samoa
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	36	Guam
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	37	Northern Mariana Islands
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	38	Puerto Rico
S1030	803	0		29	10	S1030_803_0	S1030	803	0	0		2026	1	PD	39	U.S. Virgin Islands
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	03	New York
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	04	New Jersey
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	06	Pennsylvania, West Virginia
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	07	Virginia
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	08	North Carolina
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	09	South Carolina
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	10	Georgia
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	11	Florida
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	0	PD	12	Alabama, Tennessee
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	13	Michigan
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	14	Ohio
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	15	Indiana, Kentucky
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	16	Wisconsin
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	17	Illinois
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	18	Missouri
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	19	Arkansas
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	20	Mississippi
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	21	Louisiana
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	22	Texas
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	23	Oklahoma
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	24	Kansas
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	25	Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	26	New Mexico
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	27	Colorado
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	28	Arizona
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	29	Nevada
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	30	Oregon, Washington
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	31	Idaho, Utah
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	32	California
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	33	Hawaii
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	34	Alaska
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	35	American Samoa
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	36	Guam
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	37	Northern Mariana Islands
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	38	Puerto Rico
S1030	804	0		29	10	S1030_804_0	S1030	804	0	0		2026	1	PD	39	U.S. Virgin Islands
S1030	805	0		29	10	S1030_805_0	S1030	805	0	0		2026	1	PD	01	Northern New England (New Hampshire and Maine)
S1030	805	0		29	10	S1030_805_0	S1030	805	0	0		2026	1	PD	02	Central New England (Connecticut, Massachusetts, Rhode Island, and Vermont)
S1030	805	0		29	10	S1030_805_0	S1030	805	0	0		2026	1	PD	03	New York
S1030	805	0		29	10	S1030_805_0	S1030	805	0	0		2026	1	PD	04	New Jersey
S1030	805	0		29	10	S1030_805_0	S1030	805	0	0		2026	1	PD	05	Mid-Atlantic (Delaware, District of Columbia and Maryland)
S1030	805	0		29	10	S1030_805_0	S1030	805	0	0		2026	1	PD	06	Pennsylvania, West Virginia
