pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_c_pos_outpt_group_num_id	pbp_c_pos_group_lbl	pbp_c_pos_oupt_bencat_bens	pbp_c_pos_outpt_mc_bencats	pbp_c_pos_outpt_nmc_bencats	pbp_c_pos_outpt_coins_yn	pbp_c_pos_outpt_coins_min_pct	pbp_c_pos_outpt_coins_max_pct	pbp_c_pos_outpt_copay_yn	pbp_c_pos_outpt_copay_min_amt	pbp_c_pos_outpt_copay_max_amt	pbp_c_pos_outpt_maxplan_yn	pbp_c_pos_outpt_maxplan_amt	pbp_c_pos_outpt_maxplan_per	pbp_c_pos_outpt_maxplan_per_d	pbp_c_pos_outpt_deduct_yn	pbp_c_pos_outpt_deduct_amt
H5652	008	0	1	02	01	H5652_008_0	5	5	Group 5	01	7a;		2			1	50.00	50.00	2				2	
H5652	008	0	1	02	01	H5652_008_0	5	6	Group 6	01	7g;		2			1	50.00	100.00	2				2	
H5652	008	0	1	02	01	H5652_008_0	5	7	Group 7	01	7e1;7h1;9c1;		1	40	40	2			2				2	
H5652	008	0	1	02	01	H5652_008_0	5	8	Group 8	01	7e2;7h2;9c2;		1	40	40	2			2				2	
H5652	008	0	1	02	01	H5652_008_0	5	9	Group 9	01	8a1;		1	40	40	2			2				2	
H5774	031	0	1	02	01	H5774_031_0	5	1	35% coinsurance	11	3-1;3-2;3-3;3-4;6;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14a;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;	7b1;7f_2;10b2;13a;14c2;14c17;17a1;17a2;18a1;16b1;16b2;16b3;16b4;16b5;16b6;	1	35	35	2			2				2	
H5774	031	0	1	02	01	H5774_031_0	5	2	Hearing Aid	10		18a2;18b1;	1	35	35	2			1	1250.00	3		2	
H5774	031	0	1	02	01	H5774_031_0	5	3	Comprehensive Dental	10		16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	35	35	2			1	2000.00	3		2	
H5774	031	0	1	02	01	H5774_031_0	5	4	Eyewear	10		17b1;17b2;17b3;17b4;17b5;	1	35	35	2			1	300.00	3		2	
H5774	812	0	1	02	01	H5774_812_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	812	0	1	02	01	H5774_812_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	814	0	1	02	01	H5774_814_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	814	0	1	02	01	H5774_814_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	816	0	1	02	01	H5774_816_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	816	0	1	02	01	H5774_816_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	818	0	1	02	01	H5774_818_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	818	0	1	02	01	H5774_818_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	820	0	1	02	01	H5774_820_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	820	0	1	02	01	H5774_820_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	821	0	1	02	01	H5774_821_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	821	0	1	02	01	H5774_821_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	822	0	1	02	01	H5774_822_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	822	0	1	02	01	H5774_822_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	823	0	1	02	01	H5774_823_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	823	0	1	02	01	H5774_823_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	824	0	1	02	01	H5774_824_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	824	0	1	02	01	H5774_824_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5774	825	0	1	02	01	H5774_825_0	2	1	Group 1	01	6;14a;		1	0	0	2			2				2	
H5774	825	0	1	02	01	H5774_825_0	2	2	Group 2	01	3-1;3-2;3-3;3-4;7a;7b;7c;7d;7e1;7e2;7f;7g;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;9d;10a1;10a2;11a;11b1;11b2;11c1;11c2;12;14d;14e1;14e2;14e4;14e5;15-2;15-3;17a;17b;18a;15-1-I;16a;5a;5b;		1	20	20	2			2				2	
H5793	001	0	1	02	01	H5793_001_0	2	1	50% coinsurance	10		16b1;16b2;16b4;	1	50	50	2			2				2	
H5793	010	0	1	02	01	H5793_010_0	2	1	50% coinsurance	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	50	50	2			2				2	
H5793	014	0	1	02	01	H5793_014_0	2	1	50% coinsurance	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	50	50	2			2				2	
H5793	015	0	1	02	01	H5793_015_0	2	1	50% coinsurance	10		16b1;16b2;16b4;	1	50	50	2			2				2	
H5793	017	0	1	02	01	H5793_017_0	2	1	$0.00 copay	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H5793	018	0	1	02	01	H5793_018_0	2	1	50% coinsurance	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	50	50	2			2				2	
H5793	019	0	1	02	01	H5793_019_0	2	1	50% coinsurance	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	50	50	2			2				2	
H5793	020	0	1	02	01	H5793_020_0	2	1	$0.00 copay	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	2			1	0.00	0.00	2				2	
H5828	008	0	1	02	01	H5828_008_0	5	1	POS SUPPLEMENTAL DENTAL	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	3000.00	3		2	
H5828	013	0	1	02	01	H5828_013_0	6	1	40% COINSURANCE SERVICES	01	3-1;3-2;3-3;3-4;6;7b;7c;7e1;7e2;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;11a;11b1;11b2;11c1;11c2;14a;14d;14e1;14e2;14e4;14e5;5a;5b;		1	40	40	2			2				2	
H5828	013	0	1	02	01	H5828_013_0	6	2	7a/g PCP & OTHER HEALTH CARE PROF - $30	01	7a;7g;		2			1	30.00	30.00	2				2	
H5828	013	0	1	02	01	H5828_013_0	6	3	VARIOUS SPECIALISTS - $50	01	7d;7f;17a;17b;18a;16a;		2			1	50.00	50.00	2				2	
H5828	013	0	1	02	01	H5828_013_0	6	4	10a AMBULANCE (GROUND & AIR) - $325	01	10a1;10a2;		2			1	325.00	325.00	2				2	
H5828	013	0	1	02	01	H5828_013_0	6	5	12 DIALYSIS - 20%	01	12;		1	20	20	2			2				2	
H5828	013	0	1	02	01	H5828_013_0	6	6	$0 COPAY SERVICES	01	9d;		2			1	0.00	0.00	2				2	
H5828	013	0	1	02	01	H5828_013_0	6	7	15 MEDICARE PART B RX DRUGS	01	15-2;15-3;15-1-I;		1	0	40	1	35.00	35.00	2				2	
H5828	013	0	1	02	01	H5828_013_0	6	8	POS SUPPLEMENTAL DENTAL	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2000.00	3		2	
H5828	014	0	1	02	01	H5828_014_0	5	1	POS SUPPLEMENTAL DENTAL	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2250.00	3		2	
H5828	015	0	1	02	01	H5828_015_0	5	1	POS SUPPLEMENTAL DENTAL	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2250.00	3		2	
H5828	016	0	1	02	01	H5828_016_0	5	1	POS SUPPLEMENTAL DENTAL	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2250.00	3		2	
H5828	017	0	1	02	01	H5828_017_0	5	1	POS SUPPLEMENTAL DENTAL	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2250.00	3		2	
H5854	012	0	1	02	01	H5854_012_0	4	1	20% Coinsurance	01	3-1;3-2;3-3;3-4;7b;7c;7e1;7e2;7f;7h1;7h2;7i;7k;8a1;8a2;8b1;8b2;8b3;9a1;9a2;9b;9c1;9c2;10a1;10a2;11b1;11b2;11c1;11c2;14a;14e2;14e4;14e5;5a;5b;		1	20	20	2			2				2	
H5854	012	0	1	02	01	H5854_012_0	4	2	$0 Copay or 20% Coinsurance	01	7d;7g;		1	20	20	1	0.00	0.00	2				2	
H5854	012	0	1	02	01	H5854_012_0	4	3	$0 Copay	01	6;7a;9d;12;14d;		2			1	0.00	0.00	2				2	
H5854	012	0	1	02	01	H5854_012_0	4	4	Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	35.00	35.00	2				2	
H5854	012	0	1	02	01	H5854_012_0	4	5	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	1500.00	3		2	
H5854	018	0	1	02	01	H5854_018_0	4	1	POS Supplemental Dental	10		16b1;16b2;16b3;16b4;16b5;16b6;16c1;16c2;16c3;16c4;16c7;16c8;16c10;	1	20	50	2			1	2000.00	3		2	
H5883	001	1	1	02	01	H5883_001_1	6	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;	2			2			2				2	
H5883	001	1	1	02	01	H5883_001_1	6	10	Rehabilitation Services	01	3-1;3-2;3-3;3-4;		2			1	45.00	45.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	11	Chiropractic Services	11	7b;	7b1;7b2;	2			1	15.00	35.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	12	DME/Prosthetics/Diabetic/Medical	01	11a;11b1;11b2;11c1;11c2;12;		1	0	40	2			2				2	
H5883	001	1	1	02	01	H5883_001_1	6	13	Mental/Psychiatric/Substance Services	11	7e1;7e2;7h1;7h2;9c1;9c2;	13d;	2			1	35.00	35.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	2	Medicare Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	0.00	35.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	3	Specialist Copay Alignment	01	7a;7d;7f;7g;17a;18a;		2			1	0.00	35.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	4	Dental Preventive/Comprehensive	10		16b1;16b2;16b4;16b5;16c1;16c2;16c3;16c8;	1	50	50	2			1	1500.00	3		2	
H5883	001	1	1	02	01	H5883_001_1	6	5	Occupational/Physical/Speech Therapy	01	7c;7i;		2			1	35.00	35.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	6	Ambulance Services	11	10a1;10a2;	13e;	2			1	90.00	300.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	7	Partial Hospitalization	01	5a;5b;		2			1	55.00	55.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	8	Outpatient/Ambulatory Services	01	9a1;9a2;9b;16a;		2			1	0.00	200.00	2				2	
H5883	001	1	1	02	01	H5883_001_1	6	9	Outpatient Diagnostic/Radiology Services	01	8a1;8a2;8b1;8b2;8b3;		2			1	0.00	100.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;	2			2			2				2	
H5883	001	2	1	02	01	H5883_001_2	6	10	Rehabilitation Services	01	3-1;3-2;3-3;3-4;		2			1	45.00	45.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	11	Chiropractic Services	11	7b;	7b1;7b2;	2			1	15.00	35.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	12	DME/Prosthetics/Diabetic/Medical	01	11a;11b1;11b2;11c1;11c2;12;		1	0	40	2			2				2	
H5883	001	2	1	02	01	H5883_001_2	6	13	Mental/Psychiatric/Substance Services	11	7e1;7e2;7h1;7h2;9c1;9c2;	13d;	2			1	35.00	35.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	2	Medicare Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	0.00	35.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	3	Specialist Copay Alignment	01	7a;7d;7f;7g;17a;18a;		2			1	0.00	35.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	4	Dental Preventive/Comprehensive	10		16b1;16b2;16b4;16b5;16c1;16c2;16c3;16c8;	1	50	50	2			1	1500.00	3		2	
H5883	001	2	1	02	01	H5883_001_2	6	5	Occupational/Physical/Speech Therapy	01	7c;7i;		2			1	35.00	35.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	6	Ambulance Services	11	10a1;10a2;	13e;	2			1	90.00	300.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	7	Partial Hospitalization	01	5a;5b;		2			1	55.00	55.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	8	Outpatient/Ambulatory Services	01	9a1;9a2;9b;16a;		2			1	0.00	200.00	2				2	
H5883	001	2	1	02	01	H5883_001_2	6	9	Outpatient Diagnostic/Radiology Services	01	8a1;8a2;8b1;8b2;8b3;		2			1	0.00	100.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;	2			2			2				2	
H5883	001	3	1	02	01	H5883_001_3	6	10	Rehabilitation Services	01	3-1;3-2;3-3;3-4;		2			1	45.00	45.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	11	Chiropractic Services	11	7b;	7b1;7b2;	2			1	15.00	35.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	12	DME/Prosthetics/Diabetic/Medical	01	11a;11b1;11b2;11c1;11c2;12;		1	0	40	2			2				2	
H5883	001	3	1	02	01	H5883_001_3	6	13	Mental/Psychiatric/Substance Services	11	7e1;7e2;7h1;7h2;9c1;9c2;	13d;	2			1	35.00	35.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	2	Medicare Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	0.00	35.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	3	Specialist Copay Alignment	01	7a;7d;7f;7g;17a;18a;		2			1	0.00	35.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	4	Dental Preventive/Comprehensive	10		16b1;16b2;16b4;16b5;16c1;16c2;16c3;16c8;	1	50	50	2			1	1500.00	3		2	
H5883	001	3	1	02	01	H5883_001_3	6	5	Occupational/Physical/Speech Therapy	01	7c;7i;		2			1	35.00	35.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	6	Ambulance Services	11	10a1;10a2;	13e;	2			1	90.00	300.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	7	Partial Hospitalization	01	5a;5b;		2			1	55.00	55.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	8	Outpatient/Ambulatory Services	01	9a1;9a2;9b;16a;		2			1	0.00	200.00	2				2	
H5883	001	3	1	02	01	H5883_001_3	6	9	Outpatient Diagnostic/Radiology Services	01	8a1;8a2;8b1;8b2;8b3;		2			1	0.00	100.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;	2			2			2				2	
H5883	001	4	1	02	01	H5883_001_4	6	10	Rehabilitation Services	01	3-1;3-2;3-3;3-4;		2			1	45.00	45.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	11	Chiropractic Services	11	7b;	7b1;7b2;	2			1	15.00	35.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	12	DME/Prosthetics/Diabetic/Medical	01	11a;11b1;11b2;11c1;11c2;12;		1	0	40	2			2				2	
H5883	001	4	1	02	01	H5883_001_4	6	13	Mental/Psychiatric/Substance Services	11	7e1;7e2;7h1;7h2;9c1;9c2;	13d;	2			1	35.00	35.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	2	Medicare Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	0.00	35.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	3	Specialist Copay Alignment	01	7a;7d;7f;7g;17a;18a;		2			1	0.00	35.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	4	Dental Preventive/Comprehensive	10		16b1;16b2;16b4;16b5;16c1;16c2;16c3;16c8;	1	50	50	2			1	1500.00	3		2	
H5883	001	4	1	02	01	H5883_001_4	6	5	Occupational/Physical/Speech Therapy	01	7c;7i;		2			1	35.00	35.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	6	Ambulance Services	11	10a1;10a2;	13e;	2			1	90.00	300.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	7	Partial Hospitalization	01	5a;5b;		2			1	55.00	55.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	8	Outpatient/Ambulatory Services	01	9a1;9a2;9b;16a;		2			1	0.00	200.00	2				2	
H5883	001	4	1	02	01	H5883_001_4	6	9	Outpatient Diagnostic/Radiology Services	01	8a1;8a2;8b1;8b2;8b3;		2			1	0.00	100.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;	2			2			2				2	
H5883	001	5	1	02	01	H5883_001_5	6	10	Rehabilitation Services	01	3-1;3-2;3-3;3-4;		2			1	45.00	45.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	11	Chiropractic Services	11	7b;	7b1;7b2;	2			1	15.00	35.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	12	DME/Prosthetics/Diabetic/Medical	01	11a;11b1;11b2;11c1;11c2;12;		1	0	40	2			2				2	
H5883	001	5	1	02	01	H5883_001_5	6	13	Mental/Psychiatric/Substance Services	11	7e1;7e2;7h1;7h2;9c1;9c2;	13d;	2			1	35.00	35.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	2	Medicare Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	0.00	35.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	3	Specialist Copay Alignment	01	7a;7d;7f;7g;17a;18a;		2			1	0.00	35.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	4	Dental Preventive/Comprehensive	10		16b1;16b2;16b4;16b5;16c1;16c2;16c3;16c8;	1	50	50	2			1	1500.00	3		2	
H5883	001	5	1	02	01	H5883_001_5	6	5	Occupational/Physical/Speech Therapy	01	7c;7i;		2			1	35.00	35.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	6	Ambulance Services	11	10a1;10a2;	13e;	2			1	90.00	300.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	7	Partial Hospitalization	01	5a;5b;		2			1	55.00	55.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	8	Outpatient/Ambulatory Services	01	9a1;9a2;9b;16a;		2			1	0.00	200.00	2				2	
H5883	001	5	1	02	01	H5883_001_5	6	9	Outpatient Diagnostic/Radiology Services	01	8a1;8a2;8b1;8b2;8b3;		2			1	0.00	100.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;14c11;	2			2			2				2	
H5883	002	1	1	02	01	H5883_002_1	7	10	Rehabilitation Services	01	3-1;3-2;3-3;3-4;		2			1	45.00	45.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	11	Chiropractic Services	11	7b;	7b1;7b2;	2			1	15.00	30.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	12	DME/Prosthetics/Medical/Diabetic	01	11a;11b1;11b2;11c1;11c2;12;		1	0	40	2			2				2	
H5883	002	1	1	02	01	H5883_002_1	7	13	Mental/Psychiatric/Substance Services	11	7e1;7e2;7h1;7h2;9c1;9c2;	13d;	2			1	30.00	35.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	2	Medicare Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	0.00	35.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	3	Specialist Copay Alignment	01	7a;7d;7f;7g;17a;18a;		2			1	0.00	30.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	4	Dental Preventive/Comprehensive	10		16b1;16b2;16b4;16b5;16c1;16c2;16c3;16c8;	1	50	50	2			1	1500.00	3		2	
H5883	002	1	1	02	01	H5883_002_1	7	5	Occupational/Physical/Speech Therapy	01	7c;7i;		2			1	35.00	35.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	6	Ambulance Services	11	10a1;10a2;	13e;	2			1	90.00	250.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	7	Partial Hospitalization	01	5a;5b;		2			1	55.00	55.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	8	Outpatient/Ambulatory Services	01	9a1;9a2;9b;16a;		2			1	0.00	225.00	2				2	
H5883	002	1	1	02	01	H5883_002_1	7	9	Outpatient Diagnostic/Radiology Services	01	8a1;8a2;8b1;8b2;8b3;		2			1	0.00	75.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;14c11;	2			2			2				2	
H5883	002	2	1	02	01	H5883_002_2	7	10	Rehabilitation Services	01	3-1;3-2;3-3;3-4;		2			1	45.00	45.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	11	Chiropractic Services	11	7b;	7b1;7b2;	2			1	15.00	30.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	12	DME/Prosthetics/Medical/Diabetic	01	11a;11b1;11b2;11c1;11c2;12;		1	0	40	2			2				2	
H5883	002	2	1	02	01	H5883_002_2	7	13	Mental/Psychiatric/Substance Services	11	7e1;7e2;7h1;7h2;9c1;9c2;	13d;	2			1	30.00	35.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	2	Medicare Part B Rx Drugs	01	15-2;15-3;15-1-I;		1	0	20	1	0.00	35.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	3	Specialist Copay Alignment	01	7a;7d;7f;7g;17a;18a;		2			1	0.00	30.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	4	Dental Preventive/Comprehensive	10		16b1;16b2;16b4;16b5;16c1;16c2;16c3;16c8;	1	50	50	2			1	1500.00	3		2	
H5883	002	2	1	02	01	H5883_002_2	7	5	Occupational/Physical/Speech Therapy	01	7c;7i;		2			1	35.00	35.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	6	Ambulance Services	11	10a1;10a2;	13e;	2			1	90.00	250.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	7	Partial Hospitalization	01	5a;5b;		2			1	55.00	55.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	8	Outpatient/Ambulatory Services	01	9a1;9a2;9b;16a;		2			1	0.00	225.00	2				2	
H5883	002	2	1	02	01	H5883_002_2	7	9	Outpatient Diagnostic/Radiology Services	01	8a1;8a2;8b1;8b2;8b3;		2			1	0.00	75.00	2				2	
H5883	002	3	1	02	01	H5883_002_3	7	1	Zero Cost Share	11	6;7k;9d;14a;14d;14e1;14e2;14e4;14e5;17b;	14b;14c2;14c3;14c4;14c7;14c11;	2			2			2				2	
